lab_id,date_collected,site,lab_sample,oyster_zone,light_regime,date_processed,ww_total_g,height_mm,length_mm,width_mm,condition,dissection_notes,mantle_rftm,ggr1_etoh,ggr1_etoh,adductor_etoh,cross_histology,date_davidsons,date_etoh,,,,,,,,,,,,,
0423FENC_01,2023-04-27,FENC,1,upper,sunlight,2023-04-27,138.04,153.86,60.12,22,medium,,TRUE,TRUE,TRUE,TRUE,TRUE,2023-04-27,2023-04-30,,,,,,,,,,,,,
0423FENC_02,2023-04-27,FENC,2,upper,sunlight,2023-04-27,98.96,115.74,59.25,22.11,medium,,TRUE,TRUE,TRUE,TRUE,TRUE,2023-04-27,2023-04-30,,,,,,,,,,,,,
0423FENC_03,2023-04-27,FENC,3,upper,sunlight,2023-04-27,87.01,105.95,53.58,24.54,medium,,TRUE,TRUE,TRUE,TRUE,TRUE,2023-04-27,2023-04-30,,,,,,,,,,,,,
0423FENC_04,2023-04-27,FENC,4,upper,sunlight,2023-04-27,72.23,96.39,48.81,26.64,watery,pea crab,TRUE,TRUE,TRUE,TRUE,TRUE,2023-04-27,2023-04-30,,,,,,,,,,,,,
0423FENC_05,2023-04-27,FENC,5,upper,sunlight,2023-04-27,107.73,102.94,54.13,24.88,medium,,TRUE,TRUE,TRUE,TRUE,TRUE,2023-04-27,2023-04-30,,,,,,,,,,,,,
0423FENC_06,2023-04-27,FENC,6,upper,sunlight,2023-04-27,91.25,109.67,52.22,26.78,medium,,TRUE,TRUE,TRUE,TRUE,TRUE,2023-04-27,2023-04-30,,,,,,,,,,,,,
0423FENC_07,2023-04-27,FENC,7,upper,sunlight,2023-04-27,96.14,140.65,42.7,22.75,medium,,TRUE,TRUE,TRUE,TRUE,TRUE,2023-04-27,2023-04-30,,,,,,,,,,,,,
0423FENC_08,2023-04-27,FENC,8,upper,sunlight,2023-04-27,76.61,125.09,50.39,23.56,watery,mud blisters,TRUE,TRUE,TRUE,TRUE,TRUE,2023-04-27,2023-04-30,,,,,,,,,,,,,
0423FENC_09,2023-04-27,FENC,9,upper,sunlight,2023-04-27,134.75,72.94,50.31,19.87,watery,,TRUE,TRUE,TRUE,TRUE,TRUE,2023-04-27,2023-04-30,,,,,,,,,,,,,
0423FENC_10,2023-04-27,FENC,10,upper,sunlight,2023-04-27,,106.92,69.83,36.82,watery,pea crab; polydora mud blisters,TRUE,TRUE,TRUE,TRUE,TRUE,2023-04-27,2023-04-30,,,,,,,,,,,,,
0423FENC_11,2023-04-27,FENC,11,,under_bridge,2023-04-28,41.63,73.35,51.46,18.24,medium,polydora mud blisters,TRUE,TRUE,TRUE,TRUE,TRUE,2023-04-28,2023-04-30,,,,,,,,,,,,,
0423FENC_12,2023-04-27,FENC,12,,under_bridge,2023-04-28,66.08,100.41,57.8,18.98,medium,polydora mud blisters,TRUE,TRUE,TRUE,TRUE,TRUE,2023-04-28,2023-04-30,,,,,,,,,,,,,
0423FENC_13,2023-04-27,FENC,13,,under_bridge,2023-04-28,104.66,94.91,64.63,26.04,fat,polydora mud blisters,TRUE,TRUE,TRUE,TRUE,TRUE,2023-04-28,2023-04-30,,,,,,,,,,,,,
0423FENC_14,2023-04-27,FENC,14,,under_bridge,2023-04-28,115,116.82,59.78,21.48,fat,polydora mud blisters,TRUE,TRUE,TRUE,TRUE,TRUE,2023-04-28,2023-04-30,,,,,,,,,,,,,
0423FENC_15,2023-04-27,FENC,15,,under_bridge,2023-04-28,97.06,96.79,60.07,25.27,medium,polydora mud blisters,TRUE,TRUE,TRUE,TRUE,TRUE,2023-04-28,2023-04-30,,,,,,,,,,,,,
0423FENC_16,2023-04-27,FENC,16,,under_bridge,2023-04-28,138.75,120.26,61.25,28.91,medium,polydora mud blisters,TRUE,TRUE,TRUE,TRUE,TRUE,2023-04-28,2023-04-30,,,,,,,,,,,,,
0423FENC_17,2023-04-27,FENC,17,,under_bridge,2023-04-28,104.32,126.56,53.07,23.23,fat,polydora mud blisters,TRUE,TRUE,TRUE,TRUE,TRUE,2023-04-28,2023-04-30,,,,,,,,,,,,,
0423FENC_18,2023-04-27,FENC,18,,under_bridge,2023-04-28,114.3,124.22,59.78,23.61,medium,polydora mud blisters,TRUE,TRUE,TRUE,TRUE,TRUE,2023-04-28,2023-04-30,,,,,,,,,,,,,
0423FENC_19,2023-04-27,FENC,19,,under_bridge,2023-04-28,154,151.5,60.9,32.23,medium,empty oyster. replaced with one collected for USDA since they were primarily collected from under the bridge,TRUE,TRUE,TRUE,TRUE,TRUE,2023-04-28,2023-04-30,,,,,,,,,,,,,
0423FENC_20,2023-04-27,FENC,20,lower,sunlight,2023-04-28,140.7,124.72,71.58,28.02,medium,polydora mud blisters,TRUE,TRUE,TRUE,TRUE,TRUE,2023-04-28,2023-04-30,,,,,,,,,,,,,
0423FENC_21,2023-04-27,FENC,21,lower,sunlight,2023-04-28,66.01,91.59,51.28,29.62,medium,,TRUE,TRUE,TRUE,TRUE,TRUE,2023-04-28,2023-04-30,,,,,,,,,,,,,
0423FENC_22,2023-04-27,FENC,22,lower,sunlight,2023-04-28,98.09,147.23,56.53,19.5,watery,,TRUE,TRUE,TRUE,TRUE,TRUE,2023-04-28,2023-04-30,,,,,,,,,,,,,
0423FENC_23,2023-04-27,FENC,23,lower,sunlight,2023-04-28,42.84,88.09,41.28,17.26,watery,,TRUE,TRUE,TRUE,TRUE,TRUE,2023-04-28,2023-04-30,,,,,,,,,,,,,
0423FENC_24,2023-04-27,FENC,24,lower,sunlight,2023-04-28,80.46,119.66,51.26,26.71,medium,pea crab,TRUE,TRUE,TRUE,TRUE,TRUE,2023-04-28,2023-04-30,,,,,,,,,,,,,
0423FENC_25,2023-04-27,FENC,25,lower,sunlight,2023-04-28,69.23,90.95,42.22,26.7,medium,pea crab,TRUE,TRUE,TRUE,TRUE,TRUE,2023-04-28,2023-04-30,,,,,,,,,,,,,
0423FENC_26,2023-04-27,FENC,26,lower,sunlight,2023-04-28,55.74,93.77,53.48,20.76,medium,,TRUE,TRUE,TRUE,TRUE,TRUE,2023-04-28,2023-04-30,,,,,,,,,,,,,
0423FENC_27,2023-04-27,FENC,27,lower,sunlight,2023-04-28,43.57,96.98,43.9,17.98,medium,pea crab; mudblisters,TRUE,TRUE,TRUE,TRUE,TRUE,2023-04-28,2023-04-30,,,,,,,,,,,,,
0423FENC_28,2023-04-27,FENC,28,lower,sunlight,2023-04-28,90.7,96.08,49.89,25.8,watery,pea crab; mudblisters,TRUE,TRUE,TRUE,TRUE,TRUE,2023-04-28,2023-04-30,,,,,,,,,,,,,
0423FENC_29,2023-04-27,FENC,29,lower,sunlight,2023-04-28,48.11,99.93,46.62,20.65,medium,,TRUE,TRUE,TRUE,TRUE,TRUE,2023-04-28,2023-04-30,,,,,,,,,,,,,
0423FENC_30,2023-04-27,FENC,30,lower,sunlight,2023-04-28,57.99,92.45,47.66,29.24,fat,,TRUE,TRUE,TRUE,TRUE,TRUE,2023-04-28,2023-04-30,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,                                                                                                                     ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
